BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,0,0,0,0,1,"Every night, and I mean every single night of our stay, a minimum of four of the listed restaurants were closed, and two were actually just one place named twice."
0,0,0,0,0,0,0,0,0,0,1,Each night there was no more than three choices of places to eat.
0,0,0,0,0,0,0,0,0,0,1,"The worst part was, you didn't know what was going to be closed until the day it was closed."
0,0,0,0,0,0,0,0,0,0,0,We didn't get to eat at the Mexican restaurant(which we heard was outstanding) because it was only open two nights we were there and we had reservations at the other two restaurants those nights.
0,0,0,0,0,0,0,0,0,0,1,What a major disappointment.
0,1,0,0,0,0,0,0,0,0,0,"False advertising aside, I feel as if I didn't get the exclusive all inclusive treatment that they advertise and that I paid for."
0,0,0,0,0,0,0,0,0,0,0,"Dont promise me something that I paid for and I expect to get and then not deliver because its the off season, or your not at full capacity."
0,0,0,0,0,0,0,0,0,0,1,"As far as the grounds, the beach, and the pool, absolutely beautiful."
0,0,0,0,0,0,0,0,0,0,0,"Walking to the shops, you may want to mentally prepare yourself for the abuse you will take from the local shop owners(aka vultures) that will swoop down upon you to practically drag you into their shops."
0,0,0,0,0,0,0,0,0,0,1,"Would I ever I go back to the Punta Cana, yes, would I ever go back to the Paradisus, definitely not."
0,0,0,0,0,0,0,0,0,0,1,great hotel 14 of us stayed here for a hen weekend our stay was almost faultless.
0,0,0,0,0,0,0,1,0,0,0,"The only problem we had was one room had a very loud buzzing during the night (room 505) apparently it was to do with it being above the restaurant) however as soon as we mentioned it to reception, we were immediately moved without fuss to a suite!"
0,0,0,0,0,0,0,0,1,0,0,"so we were more than happy, the hotel staff even moved all of our luggage."
0,0,0,1,0,0,0,0,0,0,0,"Check -in was fine, as there was 14 of us it took a while but no longer than you'd expect, plus we were all upgraded from standard to deluxe rooms."
0,0,0,0,0,1,0,0,0,0,0,"Breakfast was quite pricey at 18euros each, but it was a buffet you could eat as much as you like, so if you have a big appetite, perhaps its good value, and if you didn't want to pay 18euros then don't eat it!..."
0,0,0,0,1,0,0,0,0,0,0,"The location was excellent, 5min cab journey to Las Ramblas, which was approx 6-7 euros."
0,0,0,0,0,0,0,0,0,0,0,"Approx 8/10mins cab ride to the Bogatell beach , this was roughly 9-10euros, worth it as we tried the metro that was a nightmare experience because of the heat!."
0,0,0,0,0,0,0,0,0,0,0,<
0,1,0,0,0,0,0,0,1,0,1,"Content>.I would definately stay here again, the staff were very friendly, one of the nights we all gathered in reception on our way out we were quite noisy taking photos (as we were on hen wkend) and the staff were more than happy to help take photos join in...I would recommend this hotel to anyone staying in Barcelona, great value for money"
0,0,0,0,0,0,0,0,0,0,1,Stay Away This was our first stay after leaving
1,0,0,0,0,0,0,0,1,0,0,"Orlando, we made the reservations and the staff member(Front Desk) was rude and had no interest whatsoever in me or my reservation there, trying to get information from her was like pulling teeth, but this was my first trip to Miami, and the hotel was downtown so I figured how bad could it be after all the price was right about 100.00 bucks, but I did listen to my instinct and made the reservation for only one night, and booked six nights at the quality Inn at the Falls, the front desk clerk there was great who took my reservation, the River Park when we pulled up looked like a dump in need of some serious renovations, not enough space to pull up to and check in while you take your luggage out of the car, no parking except next door in a office tower (Public ) garage, $21.00 a night, While riding back down in the garage elevator, I noticed a sign that said Hyatt Hotel Guest pay $5.00 a night or something like that, When we checked in at the front dest I asked if they had a similar arrangement with the garage and of course the answer was no."
0,0,0,0,0,0,1,1,1,1,1,"The Girl at the check in desk had no personality and let it be known by her attitude that she was in control, not the customer, the lobby was O.K. but the room was old and outdated, and not the cleanest room I had ever stayed in, much like the Edison Hotel in NYC, I did not feel safe in this hotel, one of only 2 hotels out of Hundreds I have stayed in that I had that feeling, anyhow to make a long story short, I could not wait for checkout the next day for our 20 minute drive to the Quality Inn hotel at the falls outside of Miami on route one, and just as expected from my initial phone conversation with Stanley at that hotel, It was going to be a great stay there, and it was."
0,0,0,0,0,0,0,0,0,0,1,"Stay away from this hotel, if you really need to be downtown stay in a well known chain for a few extra bucks, your peace of mind will be worth it."
0,0,0,0,1,0,0,0,0,0,1,"Basic, but comfortable, accomodations in a great location"
0,0,0,0,1,0,0,0,0,0,0,"We originally found this hotel in Nov 2005 through the Rick Steves travel book, and we loved the location."
0,0,0,0,0,0,0,0,0,1,0,Tip: pay in cash and have a Rick Steves book to get discounts.
0,0,0,0,0,0,0,0,1,0,0,"The family that runs the hotel is wonderful, and will go out of their way to make you feel welcome (in your language when possible) as well as book you reservations and make recommendations."
0,0,0,0,1,0,0,0,0,0,0,"The location is amazing, very near the Duomo (if you are a light sleeper this can be bad for the tolling bells), just around the corner from the Piazza Republica and down the street from the Uffizi museum and square."
0,0,0,0,0,0,0,1,0,0,0,"The rooms themselves are comfortable, but a little on the older side."
0,0,0,0,0,0,0,1,0,0,0,They are well maintained though (even if the bathrooms could be helped by a little bleach).
0,0,0,0,0,0,0,1,0,0,0,They offer handicapped accessible rooms which are more spacious and located at the enterior of the hotel (which I would recommend as those staying with rooms facing the streets often complain of the noise).
0,1,0,0,0,0,0,0,0,0,0,"All in all, not bad for the convenience."
0,0,0,0,1,0,0,0,0,0,0,Great Location!!!
0,0,0,0,0,0,0,0,0,0,0,We travelled to
0,0,0,0,0,0,0,0,0,0,0,NYC for a short 2 night girls weekend away.
1,0,0,0,0,0,0,0,0,0,0,We arrived at the Eastgate Tower Suites and were amazed at how cute this hotel was.
1,0,0,0,0,0,0,0,1,0,0,The lobby was decorated beautifully and the staff were very friendly.
0,0,0,0,0,0,0,1,0,0,0,To our surprise they upgraded us the a bigger room.
0,0,0,0,0,0,1,1,0,0,0,The room was clean and HUGE!
0,0,0,0,0,0,0,1,0,0,0,"It had a full Kitchen, dining room area, bedroom with 2 beds and pull out couch."
0,0,0,0,0,0,0,1,0,0,0,There were 6 ladies all together and this room gave us plenty of room to get ready and sleep.
0,0,0,0,1,0,0,0,0,0,0,The location was great.
0,0,0,0,1,0,0,0,0,0,0,"It is a short cab ride to Time Square, 5th Avenue, and all the shopping areas."
0,0,0,0,0,0,0,0,0,0,0,We walked there as well and the walk was not too bad at all.
0,0,0,0,1,0,0,0,0,0,0,It was also in a great location for all the hot Manhattan Night Clubs.
0,0,0,0,0,0,0,0,0,0,1,Next time I visit NYC I will definitley be staying here again.
0,0,0,0,0,0,0,0,0,0,1,Fabulous Hotel I just got back from an overnight stay at this hotel and
0,0,0,0,0,0,0,0,0,0,1,I must say it was great!!
0,0,0,0,0,0,0,0,0,0,0,This is my first time leaving a review.
0,0,0,0,0,0,0,0,1,0,0,"I felt this hotel was worth taking the time to do so.First, the staff is super friendly and accomodating."
0,0,0,0,0,0,0,0,1,0,0,"Check In is at 3 PM, however, we arrived at 10 AM and got our room right away!!"
0,0,0,0,0,0,0,0,1,0,0,"After check out on our last day, they held our luggage at the hotel while we did some more sightseeing."
0,0,0,0,0,0,0,1,0,0,0,The rooms were spacious.
0,0,0,0,0,0,0,1,0,0,0,The beds were super comfy and the shower was awesome!!
0,0,0,0,1,0,0,0,0,0,0,The location is in the heart of Times Square and a block from Port Authority.
0,0,0,0,0,0,0,0,0,0,1,I would recommend without any hesitation.
0,0,0,0,0,0,0,0,0,0,1,Has it all
0,0,0,0,0,0,0,0,0,0,1,Loved it.
0,0,0,0,0,0,0,0,0,0,1,This place has it all - great spa casino and pool.
0,0,0,0,0,0,0,0,1,0,0,the service was excellent.
0,0,0,0,0,0,0,0,0,0,1,i got engaged on the beach here and had the time of our lives.
0,0,0,0,0,0,0,0,1,0,0,the guest servicesdepartment delivered champaigne and put rose pedals on our bed at night.
0,0,0,0,0,0,0,0,0,0,1,it was amazing.
0,0,0,0,1,0,0,0,0,0,0,it is close to the airport but you can't hear many airplanes.
0,0,0,0,0,1,0,0,0,0,0,the vineyard restaurant is fantastic.
0,0,0,0,0,0,0,0,0,0,1,get to the pool early to reserve a spot!
0,0,0,0,0,0,0,0,0,0,1,The Ritz made it worthwhile
0,0,0,0,0,0,0,0,0,0,0,My husband and two children ages 8 and 5 all loved our stay at the Ritz Carlton.
0,0,0,0,0,0,0,0,1,0,0,It was our first time to the island of Puerto Rico which was not as exciting as we had hoped but the hotel and the service were absolutely superb.
0,0,0,0,0,0,0,0,1,0,0,The staff was unbelievalbly accomodating and attentive to all our needs.
0,0,0,0,0,0,0,0,1,0,0,The service was so awesome that we almost expected the same wherever we went ---we were really spoilt and in for a surprise as we moved around Old San Juan.
0,0,0,0,0,0,1,1,0,0,0,The room was fantastic and clean and well designed .
0,0,0,0,0,0,0,0,0,0,1,Our kids loved the Ritz-kids program which we tried for a day and much to our dismay the kids preferred to be in the program than to visit the island with us.
0,1,0,0,0,0,0,0,0,0,0,I would stay here again but I must say the price for food and drinks were a bit excessive.
0,0,0,0,0,0,0,0,0,0,1,Truly worth staying at this hotel.
0,0,0,0,0,0,0,0,0,0,1,Paradise Had a 3 night stopover and must say the hotel was brilliant.
0,0,0,0,0,0,0,0,1,0,0,For some reason we were given the honeymoon treatment with fresh fruit etc. a lovely surprise.
0,0,0,0,0,0,0,1,0,0,0,The room had just been renovated and we were one of the first to stay in it.
1,0,0,0,0,0,0,0,0,0,0,Beautiful decor and great views from the 3 windows in the room!!
0,1,0,0,0,0,0,0,1,0,0,Staff were helpful but the breakfasts were a bit expensive.
0,0,0,0,1,0,0,0,0,0,0,"Location is brilliant, right next to the bustling Clarke Quay with its many bars and restaurants."
0,0,0,0,0,0,0,0,0,0,1,I would thoroughly recommend the hotel.
0,0,0,0,0,0,0,0,0,0,0,4* NH Central Station
0,0,0,0,0,0,0,0,0,0,0,We just spent a night in this hotel and it deserves a higher ranking!
1,0,0,0,1,0,0,0,0,0,0,First it is true that the hotel is about 10min by car from the central station and the building looks terrible from the outside (used to be an old hospital).
0,1,0,0,0,0,0,0,0,0,1,But it is a 4* hotel (by international standards) and is is MUCH better then any hotel you can find in the city centre in that price range.
0,1,0,0,0,0,0,0,0,0,0,"We payed 84,-??"
0,1,0,0,0,0,0,0,0,0,0,"per room (parking =free) and 12,5??"
0,0,0,0,0,1,0,0,0,0,0,for breakfast wich was really very nice.
0,0,0,0,0,0,0,0,0,0,0,The hotel is used by the staff of North West Airlines (they get better prices!!).
0,0,0,0,0,0,0,1,0,0,0,The rooms are very nice and the beds very comfortable.
0,0,0,0,0,0,0,0,0,0,1,The shuttle bus works excellent.
0,0,0,0,0,0,0,0,0,0,0,It goes every 20min to the NH Barbizon (much more expensive) across the central station (near the red light district).
0,0,0,0,0,0,0,0,0,0,0,The last bus from the centre to the hotel leaves at 02:45am!!
0,0,0,0,0,0,0,0,0,0,1,I really do not understand all the negative comments.
0,1,0,0,0,0,0,0,0,0,1,It is an excellent hotel at an excellent price!
0,1,0,0,0,0,0,0,0,0,1,"Great Place, Cheap"
0,1,0,0,0,0,1,0,0,0,0,Rates very cheap and very clean.
0,0,0,0,0,0,0,0,0,0,0,"it has no frills, at least not my room, but so what?"
0,0,0,0,0,0,0,1,0,0,0,"the room has a bed, a balcony, and a bathroom and that is it."
0,0,0,0,0,0,0,1,0,0,0,a space heater is included for the cooll evenings as well.
0,0,0,0,0,0,0,0,0,0,0,but you should be out enjoying the city anyways.
0,0,0,0,1,0,0,0,0,0,0,it is located a 10 minute walk to the mtero system and close to major streets so that you can take the buses if you are brave enough.
0,0,0,0,0,0,0,0,1,0,0,"the owners are very nice people and will call cabs for you, make suggestions, and fill other reasonable requests."
0,0,0,0,0,0,0,0,0,0,0,enjoy
0,0,0,0,0,0,0,0,0,0,1,Nice Hotel My family and
0,0,0,0,0,0,0,0,0,0,0,"I (me, wife, and two young boys) stayed one night in this hotel on our way through SF."
0,0,0,0,1,0,0,0,0,0,0,It was in a good area.
0,0,0,0,1,0,0,0,0,0,0,"Walking distance of Fisherman's Wharf, Alcatraz Ferry, and the F-Line Street car and cable cars."
0,0,0,0,0,0,1,1,0,0,0,"The room was very clean, bed very comfy and free wired internet access."
0,0,0,0,0,0,0,1,0,0,0,My only complaint is street noise.
0,0,0,0,0,0,0,1,0,0,0,"We were on the street side of the hotel, and the street was pretty noisy with people all night long."
0,0,0,0,1,0,0,0,0,0,0,"Not really the hotels fault, just the location."
0,1,0,0,0,0,0,0,0,0,0,"This hotel ain't cheap, but it is in the middle of a very touristy area."
0,0,0,0,0,0,0,0,0,0,0,The only way I was able to stay here was by using some Marriott gift certificates we had.
0,0,0,0,0,0,0,0,0,0,1,Loved it! An absolute gem of a hotel!
0,0,0,0,0,0,0,0,1,0,0,Extremely friendly and very helpful staff.
0,0,0,0,0,0,1,1,0,0,0,"Clean,comfortable room."
0,0,0,0,0,0,0,1,0,0,0,Comfortable bed with fresh sheets everyday.
0,0,0,0,0,0,0,0,0,0,1,Secure safe in the room for your valuables.
0,0,0,0,0,1,0,0,0,0,0,Plenty of choice for breakfast.
0,0,0,0,1,0,0,0,0,0,0,Hotel is located within 500m of the Duomo and within easy walking distance of all the major sights.
0,0,0,0,0,0,0,0,0,0,1,If you can't be without the internet there is even free access in the bar.
0,0,0,0,0,0,0,0,0,0,1,Will we stay there again-Yes!!!
0,0,0,0,1,0,0,0,0,0,0,Great location We stayed at the Le
0,0,0,0,0,0,0,0,0,0,0,Meridien right after they took over from the Park Hyatt so things were still a bit chaotic-everything still said Hyatt.
0,0,0,0,0,0,0,1,1,0,1,"Despite that the service was great, the room was luxurious and we had a great time."
0,0,0,0,0,0,0,1,0,0,0,The rooms are slightly masculine in feel.
0,0,0,0,0,0,0,0,1,0,0,The room service was particularly good.
0,0,0,0,1,0,0,0,0,0,0,The location is great right near the Embarcadero with the ferry building and all the shops.
0,0,0,0,1,0,0,0,0,0,0,"Very easy to walk to restaurants, even to walk to North Beach."
0,1,0,0,0,0,0,0,0,0,1,This hotel is very quiet and convenient.
0,0,0,0,0,0,0,0,0,0,1,We will definitely stay there again.
0,0,0,0,1,0,0,0,0,0,1,"Great location, perfectly nice hotel"
0,0,0,0,0,0,0,0,0,1,0,We stayed at the Hotel Casci on the first 2 nights of our 2 week trip.
0,0,0,0,1,0,0,0,0,0,0,"It was a perfect location, allowing us to get out quickly to see the sights, and make easy visits back for a rest or to freshen up."
0,0,0,0,0,0,0,0,1,0,0,The staff are absolutely lovely.
0,0,0,0,0,0,0,0,1,0,0,"We had a bit of a crisis and were frantically awaiting a package to be delivered from home; they were exceptionally accommodating and helpful, even when I'm sure we were driving them nuts."
